anime_id,related_anime_id,relation_type
3486,3486,Alternative setting
3486,4532,Alternative setting
3486,5075,Alternative setting
3486,5440,Alternative setting
19111,15051,Prequel
19111,24997,Sequel
19111,25897,Other
19111,30829,Summary
19111,33106,Side story
31561,25183,Full story
3069,1652,Sequel
3069,3071,Prequel
7626,2718,Full story
7626,36163,Alternative version
14575,5162,Prequel
14575,14511,Sequel
1353,2341,Alternative version
32149,3008,Character
32149,22631,Other
28367,2222,Parent story
10685,1960,Parent story
10685,10684,Other
37185,37184,Prequel
6069,12481,Sequel
6069,12485,Side story
10702,537,Alternative setting
17359,17237,Sequel
17359,19849,Prequel
17359,25941,Side story
35682,35680,Other
35682,35681,Other
35682,35683,Other
2630,2471,Parent story
30415,18507,Sequel
22169,30668,Prequel
2256,2255,Prequel
2256,5266,Sequel
34467,31994,Prequel
34467,35714,Sequel
9002,2129,Other
36857,34741,Other
36857,36856,Other
972,368,Sequel
4654,5955,Spin-off
4654,6213,Side story
4654,16049,Side story
4654,8937,Sequel
4654,27509,Character
10232,9055,Prequel
10232,11793,Side story
10232,15731,Sequel
1654,667,Prequel
17004,1960,Parent story
34538,33668,Parent story
34252,32338,Other
34252,34412,Other
34252,33573,Parent story
968,913,Prequel
472,471,Spin-off
472,685,Sequel
472,3977,Side story
1799,504,Sequel
1799,1800,Sequel
1799,825,Spin-off
1799,35204,Spin-off
7004,2827,Prequel
7045,2471,Parent story
7045,2633,Other
7045,2649,Other
820,3016,Prequel
820,3371,Side story
820,3665,Side story
820,31433,Alternative version
820,36369,Alternative version
820,36370,Alternative version
820,36371,Alternative version
136,137,Sequel
136,10189,Side story
136,11061,Alternative version
30376,21327,Full story
10804,9938,Parent story
2239,2240,Sequel
10203,3909,Parent story
23149,27589,Prequel
35418,35417,Prequel
36480,31339,Prequel
36480,37034,Other
36480,37046,Other
938,5292,Alternative version
938,12885,Other
33548,7261,Parent story
20847,10119,Prequel
20847,26123,Sequel
20847,34504,Parent story
2046,2044,Parent story
2046,2045,Prequel
2046,8972,Side story
2046,32256,Sequel
858,266,Alternative setting
858,9445,Side story
5395,1897,Alternative setting
5395,2916,Alternative setting
14073,14889,Side story
14073,16508,Other
5484,3322,Parent story
18355,1960,Parent story
18355,18357,Other
20547,1002,Full story
9952,19839,Sequel
23971,7523,Other
23971,23969,Other
23971,23973,Alternative setting
12189,13469,Side story
17913,15673,Other
1257,1253,Sequel
1257,1254,Prequel
1257,6154,Summary
12061,3569,Prequel
2121,2116,Parent story
37096,32772,Other
17667,17669,Alternative version
17074,11597,Prequel
17074,28025,Sequel
17074,31181,Side story
17074,32268,Side story
6156,9973,Sequel
1196,2518,Sequel
1196,10262,Side story
9498,19717,Sequel
33762,33763,Sequel
3886,4389,Alternative setting
3886,28717,Character
3205,3239,Parent story
3205,3259,Sequel
3205,6065,Other
10924,8456,Prequel
10924,11859,Sequel
10924,12065,Side story
37678,32956,Parent story
36109,35781,Prequel
2765,6857,Prequel
34450,157,Other
23115,20689,Full story
13029,1961,Alternative version
37356,37355,Prequel
37356,37357,Sequel
31750,527,Full story
6609,4069,Prequel
6609,10810,Sequel
273,4483,Spin-off
143,1810,Other
727,3155,Alternative version
15159,455,Prequel
1748,293,Alternative version
37670,37669,Alternative version
34751,11633,Other
17269,1000,Alternative version
4389,3886,Alternative setting
4389,28717,Character
4389,32521,Other
3467,6023,Sequel
29589,21495,Other
36599,36598,Prequel
36599,36600,Sequel
10509,4511,Parent story
24371,80,Full story
24371,85,Full story
24371,86,Full story
24371,87,Full story
24371,6336,Full story
35198,22265,Prequel
35198,35191,Prequel
35198,37860,Other
2418,14617,Other
593,13233,Other
36500,35346,Prequel
36500,35883,Parent story
36500,37424,Sequel
35391,10742,Alternative version
35391,30059,Alternative version
22595,22597,Sequel
8038,4477,Prequel
8038,5690,Sequel
1745,1959,Prequel
1670,1669,Parent story
2006,550,Prequel
2638,2471,Parent story
2988,5653,Sequel
6875,6918,Character
6875,15847,Alternative version
17321,16650,Parent story
36606,36605,Prequel
36606,36607,Sequel
11761,14527,Sequel
7816,2222,Parent story
3024,14249,Side story
3024,22241,Prequel
32491,1004,Alternative version
556,554,Prequel
3076,1239,Parent story
36125,34498,Other
36125,36162,Other
36125,36223,Other
263,264,Sequel
263,12069,Side story
899,813,Parent story
899,898,Prequel
4849,176,Sequel
2801,723,Prequel
2801,2800,Prequel
2801,2802,Sequel
1248,1249,Sequel
32993,29163,Prequel
20757,3479,Alternative setting
20757,6590,Alternative setting
20757,14543,Alternative setting
17351,14045,Prequel
37100,34677,Parent story
355,1066,Spin-off
355,1531,Side story
355,6330,Side story
355,28603,Side story
355,1815,Summary
355,2787,Sequel
355,6628,Character
2778,2777,Prequel
31581,12883,Parent story
882,392,Parent story
2677,2471,Parent story
10285,6277,Parent story
374,373,Alternative version
34589,33983,Sequel
34589,37680,Alternative version
36172,36170,Other
32906,33541,Sequel
6525,16371,Sequel
6525,17159,Side story
6525,19337,Side story
6525,24443,Side story
6525,20955,Other
6525,29729,Other
6525,29731,Other
6525,29752,Other
6525,31549,Other
6525,32142,Other
6525,32143,Other
6525,32147,Other
6525,32733,Other
6525,32734,Other
963,189,Parent story
22593,8958,Prequel
10520,921,Parent story
8194,8226,Alternative version
8194,8227,Side story
1514,1128,Prequel
1514,1648,Sequel
16273,12291,Prequel
2240,2239,Prequel
26279,7193,Alternative version
26279,28053,Alternative version
26279,29718,Alternative version
17002,2255,Full story
6629,6630,Sequel
323,37855,Alternative version
31678,27825,Prequel
36511,27899,Prequel
36511,37799,Sequel
4395,5871,Other
4395,30018,Other
23579,31319,Sequel
23579,32601,Other
9347,8536,Prequel
8317,3228,Full story
8317,3674,Prequel
1052,25591,Sequel
36029,1108,Alternative version
36029,37856,Summary
1733,377,Sequel
21407,603,Alternative setting
21407,1534,Alternative setting
21407,1929,Alternative setting
21407,1932,Alternative setting
21407,3692,Alternative setting
21407,5684,Alternative setting
21407,7645,Alternative setting
21407,9893,Alternative setting
21407,12191,Alternative setting
21407,16419,Alternative setting
21407,28669,Alternative setting
21407,31884,Alternative setting
21407,34290,Alternative setting
21407,36593,Alternative setting
21407,23083,Side story
21407,34302,Spin-off
21407,34303,Spin-off
23487,21085,Parent story
7395,31246,Sequel
17445,5834,Parent story
4078,837,Parent story
27899,22319,Prequel
27899,36511,Sequel
11887,16001,Sequel
3002,10271,Sequel
3002,37338,Spin-off
4565,2001,Alternative version
4565,4107,Prequel
27993,2686,Full story
396,290,Prequel
396,397,Sequel
396,399,Summary
36595,36594,Prequel
36595,36596,Sequel
362,361,Prequel
362,363,Alternative version
17749,6604,Parent story
19977,80,Full story
19977,4540,Other
35798,235,Parent story
35798,32005,Prequel
16644,14993,Other
2589,68,Parent story
15177,1397,Alternative version
15177,3572,Spin-off
2931,4202,Side story
35332,18205,Prequel
1362,876,Alternative version
36419,33018,Other
28223,14353,Alternative version
6994,6993,Prequel
5933,5936,Alternative version
4718,366,Side story
817,1790,Side story
34164,34163,Prequel
10755,17403,Alternative version
28511,1534,Spin-off
28511,1929,Spin-off
28511,3692,Spin-off
28511,5684,Spin-off
28511,7645,Spin-off
28511,9893,Spin-off
28511,12191,Spin-off
28511,16419,Spin-off
28511,21407,Spin-off
28511,28669,Spin-off
28511,21031,Other
28511,30103,Other
31883,30795,Other
1238,21,Parent story
33515,28517,Other
4334,9121,Side story
7549,5080,Prequel
18729,1912,Prequel
25545,23881,Other
2356,2354,Alternative version
2356,2355,Alternative version
2356,31050,Other
2535,2536,Prequel
12163,1491,Other
28025,17074,Prequel
28025,31181,Sequel
28025,32191,Other
8247,269,Parent story
1428,1412,Parent story
1428,1435,Sequel
1428,5225,Alternative version
532,740,Prequel
532,997,Side story
532,1239,Sequel
532,8756,Summary
532,31733,Alternative version
1256,1254,Parent story
5652,973,Parent story
7540,3653,Parent story
9613,30839,Prequel
31670,28869,Prequel
31670,33490,Sequel
174,448,Sequel
174,760,Summary
17313,16650,Alternative version
16199,14131,Full story
4810,1598,Alternative version
4810,4981,Alternative version
4810,4578,Character
9893,603,Alternative setting
9893,1534,Alternative setting
9893,1929,Alternative setting
9893,1932,Alternative setting
9893,3692,Alternative setting
9893,5684,Alternative setting
9893,7645,Alternative setting
9893,12191,Alternative setting
9893,16419,Alternative setting
9893,21407,Alternative setting
9893,28669,Alternative setting
9893,31884,Alternative setting
9893,34290,Alternative setting
9893,36593,Alternative setting
9893,9979,Spin-off
9893,12221,Spin-off
9893,34302,Spin-off
9893,34303,Spin-off
9893,10736,Other
9893,10821,Side story
21353,4725,Character
12221,1534,Spin-off
12221,1929,Spin-off
12221,3692,Spin-off
12221,5684,Spin-off
12221,7645,Spin-off
12221,8133,Spin-off
12221,9893,Spin-off
12221,12191,Spin-off
12221,16442,Sequel
190,189,Prequel
31953,34277,Sequel
36196,33011,Prequel
36196,37586,Sequel
35331,3575,Side story
5693,34924,Alternative version
35901,235,Other
36629,33222,Prequel
37433,37682,Other
34817,35745,Character
2561,4509,Sequel
28063,21879,Prequel
28063,21881,Parent story
13375,13259,Other
13375,13309,Other
13375,13373,Other
13375,17791,Other
13375,17811,Other
13375,17813,Other
13375,17815,Other
13375,17819,Other
6443,366,Sequel
6443,2163,Prequel
6443,7453,Side story
96,80,Parent story
6741,860,Other
36600,36599,Prequel
36600,36601,Sequel
1556,1337,Alternative version
1556,9493,Alternative version
3121,2403,Parent story
34447,31845,Parent story
3273,3272,Prequel
3273,3274,Sequel
14821,16399,Sequel
31894,10278,Alternative setting
31931,73,Prequel
23881,18133,Alternative version
23881,23885,Prequel
23881,25545,Other
23881,25547,Side story
10849,8557,Other
1504,1088,Full story
1504,1089,Full story
35006,31780,Other
35006,32953,Other
35006,32526,Parent story
11099,9941,Sequel
11099,9941,Other
246,6702,Character
246,18393,Spin-off
2319,1747,Sequel
35427,30617,Other
3007,1041,Parent story
3007,1042,Parent story
563,1187,Sequel
2301,1459,Parent story
2308,2307,Prequel
1753,1752,Parent story
9862,2804,Parent story
10257,11911,Side story
10257,12863,Sequel
10257,21707,Alternative version
10257,22215,Summary
10257,23135,Alternative setting
10257,36925,Other
3805,10217,Other
3805,27997,Other
3805,33532,Other
1570,1902,Side story
13767,3092,Parent story
13767,25649,Parent story
37046,36480,Other
37046,37034,Prequel
34844,2389,Other
34844,31667,Other
5256,1565,Parent story
5256,6275,Sequel
2142,4197,Sequel
33335,33349,Other
33262,35513,Other
2635,2471,Parent story
35413,37045,Side story
35413,37047,Side story
17981,9292,Other
17981,17483,Other
17981,17485,Other
17981,17977,Other
17981,17979,Other
28285,25157,Prequel
1363,235,Parent story
654,653,Parent story
13145,9539,Prequel
13145,15611,Sequel
13145,23991,Other
2631,2655,Other
618,617,Prequel
37423,283,Parent story
37423,2547,Parent story
37423,2553,Parent story
37423,2576,Parent story
37423,2577,Parent story
37423,3199,Parent story
37423,1663,Prequel
16468,21,Parent story
16468,12859,Sequel
460,21,Parent story
460,2385,Side story
19957,2545,Full story
5530,6896,Side story
30544,31737,Sequel
7897,6392,Spin-off
7897,9744,Spin-off
889,1519,Sequel
889,8440,Alternative setting
26351,849,Spin-off
26351,4382,Spin-off
26351,30379,Sequel
2986,28813,Side story
11433,23447,Sequel
4246,237,Alternative version
10794,9041,Prequel
10794,18247,Sequel
31302,11661,Parent story
504,825,Spin-off
504,35204,Spin-off
504,1799,Prequel
504,1800,Prequel
11853,9107,Parent story
35999,36018,Other
20509,14829,Prequel
20509,25011,Side story
20509,26057,Side story
20509,27525,Sequel
1628,1629,Other
1628,2252,Parent story
2335,1369,Side story
30156,31965,Prequel
30156,34410,Sequel
16590,3837,Full story
9963,235,Parent story
9963,10531,Side story
2193,957,Full story
37355,36841,Prequel
37355,37356,Sequel
3012,7048,Spin-off
3012,19271,Sequel
1835,1854,Spin-off
1835,2808,Spin-off
1835,2713,Alternative setting
1835,3493,Sequel
36023,3366,Alternative setting
36023,10588,Alternative setting
36023,14407,Alternative setting
36023,31645,Other
1394,1393,Prequel
1394,1395,Sequel
2139,510,Prequel
2139,661,Alternative setting
2139,2609,Alternative setting
2139,2610,Alternative setting
2139,3945,Side story
2961,552,Sequel
23901,23897,Prequel
23901,30651,Alternative version
34465,33506,Parent story
13245,11371,Parent story
17379,1362,Parent story
15689,5081,Sequel
15689,31758,Prequel
15689,32268,Side story
8890,8891,Sequel
36704,22265,Prequel
36704,35191,Prequel
3072,1652,Prequel
3072,7144,Sequel
21761,21763,Alternative version
21761,21765,Alternative version
1195,1840,Sequel
2170,478,Alternative version
2170,6032,Alternative version
29701,7021,Alternative version
35654,33899,Parent story
6063,4331,Parent story
18755,26079,Side story
1470,282,Spin-off
1470,1471,Sequel
1470,30818,Other
1470,37516,Alternative version
24919,18893,Alternative version
24919,24921,Sequel
11959,6067,Parent story
23899,23897,Parent story
33718,37316,Other
34107,24967,Other
34107,34759,Other
1596,5715,Side story
1596,12243,Alternative version
15359,10893,Prequel
15359,19703,Other
15359,20723,Summary
4903,837,Alternative version
4903,6379,Sequel
32468,30503,Other
32468,32700,Other
14175,9289,Parent story
188,4561,Sequel
188,6690,Character
33129,31405,Parent story
2071,106,Alternative setting
3098,3676,Spin-off
6165,4720,Prequel
10862,22,Parent story
15335,918,Parent story
15335,19261,Character
15335,28977,Sequel
8180,1864,Parent story
28149,30,Other
28149,80,Other
28149,3444,Other
28149,3785,Other
28149,32681,Character
28149,37772,Character
28149,34549,Alternative version
34620,3883,Alternative setting
11577,10863,Prequel
2035,345,Prequel
3517,3516,Prequel
18413,16524,Parent story
18413,23099,Sequel
19165,10087,Other
30617,33512,Side story
30617,35427,Other
320,221,Character
320,3323,Sequel
32311,2759,Other
351,350,Prequel
351,352,Sequel
351,2947,Side story
30709,25681,Prequel
30709,33323,Sequel
5258,265,Prequel
5258,19647,Sequel
33204,34893,Side story
34630,34629,Other
3080,1887,Character
3080,9875,Character
3080,9861,Other
26043,7376,Alternative version
3005,678,Alternative version
3005,1099,Spin-off
31562,23555,Prequel
31562,33727,Sequel
34549,28149,Alternative version
30127,31683,Side story
408,317,Sequel
37706,33734,Other
37706,36339,Other
37706,36553,Other
2637,2471,Spin-off
1758,293,Parent story
2302,80,Other
2302,2306,Other
2302,9087,Other
2302,9098,Other
2302,2303,Sequel
2302,30840,Side story
14349,19489,Sequel
14349,33489,Alternative version
1109,19,Full story
2230,9264,Side story
30927,8336,Parent story
6046,12699,Character
1893,6095,Side story
10671,9774,Alternative version
10671,11615,Sequel
10671,12921,Side story
16638,7053,Prequel
2755,3038,Other
2755,3220,Other
33709,28537,Parent story
33709,33846,Other
776,5865,Side story
5042,7593,Side story
25979,26017,Character
7396,79,Alternative version
4818,3160,Spin-off
9528,927,Parent story
19495,31255,Other
336,771,Sequel
31500,34125,Sequel
33573,32338,Side story
33573,34252,Side story
33573,34412,Side story
33573,34870,Other
33573,36918,Other
33573,36919,Other
33573,36920,Other
33573,36921,Other
33573,36922,Other
32483,33798,Summary
32483,34548,Other
15093,4262,Parent story
9911,10710,Other
9911,17919,Alternative version
29937,9806,Parent story
29937,11835,Parent story
29937,11841,Parent story
29937,15905,Parent story
29937,29910,Parent story
29937,29936,Parent story
34534,32983,Parent story
30056,22147,Parent story
35484,37826,Sequel
35211,28673,Prequel
28547,28545,Alternative version
7724,10083,Side story
31610,28423,Prequel
31610,34106,Sequel
33811,32228,Prequel
33811,34614,Side story
33811,35370,Sequel
16131,3098,Spin-off
16131,3596,Spin-off
16131,6577,Spin-off
16131,3676,Prequel
6704,4719,Parent story
6704,7740,Sequel
2560,2158,Alternative version
12651,7081,Prequel
12651,15785,Spin-off
12651,17917,Sequel
2584,2582,Parent story
32863,30654,Parent story
35383,34223,Prequel
33658,18619,Other
693,370,Alternative version
693,767,Alternative version
31711,28979,Prequel
31711,35000,Sequel
7752,32269,Alternative version
7752,32270,Alternative version
15729,13161,Parent story
33326,13629,Other
33326,21041,Other
1067,766,Alternative version
1067,23753,Other
5116,3456,Sequel
33508,35623,Summary
21935,1960,Parent story
37178,37398,Other
30705,31244,Sequel
12337,2582,Full story
1954,435,Alternative version
2167,1723,Alternative version
2167,4059,Alternative setting
2167,6351,Alternative setting
2167,4181,Sequel
8457,4548,Alternative version
8457,18497,Full story
6211,7654,Summary
3392,1579,Prequel
36955,34939,Other
36955,37230,Other
30485,4975,Prequel
30485,34753,Prequel
30485,9253,Alternative setting
30485,13599,Alternative setting
30485,30484,Alternative setting
30485,32962,Alternative setting
30485,35315,Sequel
2359,2341,Full story
7720,2159,Prequel
7720,9124,Side story
