anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,licensor,studio,aired_from,aired_to
5117,Kokudo Oh,Legend of the Black Eye,黒瞳皇,Koku Dou Ou: Charmstone,https://cdn.myanimelist.net/images/anime/4/23816.jpg,OVA,Visual novel,5,Finished Airing,30 min. per ep.,Rx - Hentai,6.08,275,,8277,994,0,Fall 2000,,,2000-11-28,2002-06-18
26443,Triage X,Triage X,トリアージX,,https://cdn.myanimelist.net/images/anime/8/73682.jpg,TV,Manga,10,Finished Airing,23 min. per ep.,R+ - Mild Nudity,6.41,34990,5978.0,1025,81824,158,Spring 2015,Sentai Filmworks,Xebec,2015-04-09,2015-06-11
16251,Shinkai no Kantai: Submarine 707,,深海の艦隊 サブマリン707,Undersea Fleet Submarine 707F,https://cdn.myanimelist.net/images/anime/6/43741.jpg,OVA,Manga,1,Finished Airing,46 min.,,5.73,120,7936.0,9879,412,0,Winter 1997,,"J.C.Staff, Toei Animation",1997-01-10,1997-01-10
6777,Densha Kamo Shirenai,The Evening Traveling,電車かもしれない,Densya Kamo Shirenai,https://cdn.myanimelist.net/images/anime/11/15638.jpg,Music,Music,1,Finished Airing,4 min.,G - All Ages,5.62,395,8152.0,9124,632,2,,,,,
35594,Ylion to Callysia,,イリオンとカリシア,Ylion and Callysia,https://cdn.myanimelist.net/images/anime/8/85786.jpg,Movie,Original,1,Finished Airing,8 min.,,5.86,7,12762.0,10399,313,0,Spring 2017,,,2017-06-04,2017-06-04
36847,Nanatsu no Bitoku,The Seven Heavenly Virtues,七つの美徳,,https://cdn.myanimelist.net/images/anime/9/89129.jpg,TV,Other,10,Finished Airing,5 min. per ep.,R+ - Mild Nudity,5.2,4722,8835.0,2533,22001,47,Winter 2018,Sentai Filmworks,Bridge,2018-01-27,2018-03-31
29765,Metropolis (2009),,METROPOLIS,,https://cdn.myanimelist.net/images/anime/12/71619.jpg,Movie,,1,Finished Airing,4 min.,G - All Ages,6.26,129,6552.0,9665,467,0,,,,,
32561,Hai to Gensou no Grimgar Special,Grimgar: Ashes and Illusions Special,灰と幻想のグリムガル 「風呂の壁にかけた青春――one more センチメートル」,"Grimgar of Fantasy and Ash Special, Grimgal of Ashes and Illusion Special, Grimgal of Ashes and Fantasies Special, Hai to Gensou no Grimgal Special, Grimgar of Fantasy and Ash Episode 2.5, Grimgal of Ashes and Illusion Episode 2.5",https://cdn.myanimelist.net/images/anime/11/78160.jpg,Special,Light novel,1,Finished Airing,11 min.,PG-13 - Teens 13 or older,6.65,16293,4965.0,2146,29209,29,Spring 2016,Funimation,A-1 Pictures,2016-03-16,2016-03-16
24275,Medamayaki no Kimi Itsu Tsubusu?,,目玉焼きの黄身 いつつぶす？,,https://cdn.myanimelist.net/images/anime/9/62711.jpg,Special,Manga,4,Finished Airing,18 min. per ep.,G - All Ages,5.92,161,7526.0,8668,811,0,Summer 2014,,Fanworks,2014-08-05,2014-08-08
29363,Watashi no Ashinaga Ojisan Specials,,世界名作劇場・完結版 私のあしながおじさん,"Sekai Meisaku Gekijou Kanketsu Ban: Watashi no Ashinaga Ojisan, World Masterpiece Theater Complete Edition: Watashi no Ashinaga Oji-san",https://cdn.myanimelist.net/images/anime/9/70611.jpg,Special,,2,Finished Airing,45 min. per ep.,G - All Ages,6.41,37,12656.0,11258,199,0,,,Nippon Animation,,
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,,劇場版デュエル・マスターズ 闇の城の魔龍凰[カース・オブ・ザ・デスフェニックス],"Gekijouban Duel Masters: Yami no Shiro no Maryuuou [Curse of the Deathphoenix], Duel Masters Movie 1 - Rule the Duel",https://cdn.myanimelist.net/images/anime/9/22612.jpg,Movie,Original,1,Finished Airing,45 min.,PG - Children,5.96,333,7431.0,8482,896,2,Spring 2005,,,2005-03-12,2005-03-12
1811,Bounty Dog: Getsumen no Ibu,,バウンティドッグ~月面のイブ~,,https://cdn.myanimelist.net/images/anime/10/27945.jpg,OVA,Original,2,Finished Airing,29 min. per ep.,R - 17+ (violence & profanity),5.63,953,8135.0,6716,2147,3,Fall 1994,Manga Entertainment,Animate Film,1994-10-01,1994-11-01
5036,Hurricane Live! 2033,,バブルガムクライシス Hurricane Live! 2033,Bubblegum Crisis: Hurricane Live!,https://cdn.myanimelist.net/images/anime/5/24446.jpg,Special,,7,Finished Airing,4 min. per ep.,PG-13 - Teens 13 or older,6.73,368,4624.0,7924,1199,2,Spring 1990,,,1990-06-27,1990-06-27
9690,Densetsu no Yuusha no Densetsu: Iris Report,The Legend of the Legendary Heroes: Iris Report,伝説の勇者の伝説 いりす・れぽ～と,"Densetsu no Yuusha no Densetsu Recap, Densetsu no Yuusha no Densetsu Episode 15.5, Legend of the Lengendary Heroes Episode 15.5",https://cdn.myanimelist.net/images/anime/11/26850.jpg,Special,,1,Finished Airing,23 min.,R - 17+ (violence & profanity),6.6,7177,5192.0,3179,14153,19,Fall 2010,Funimation,Zexcs,2010-10-14,2010-10-14
9721,Aisai Nikki,,愛妻日記,,https://cdn.myanimelist.net/images/anime/11/36725.jpg,OVA,Visual novel,1,Finished Airing,22 min.,Rx - Hentai,6.54,2749,,4398,6450,39,Fall 2010,,G-Lam,2010-12-22,2010-12-22
812,Chikyuu Shoujo Arjuna,Arjuna,地球少女アルジュナ,"Earth Maiden Arjuna, Earth Girl Arjuna",https://cdn.myanimelist.net/images/anime/4/57253.jpg,TV,Original,13,Finished Airing,26 min. per ep.,PG-13 - Teens 13 or older,6.95,8111,3731.0,2600,21106,159,Winter 2001,Bandai Entertainment,Satelight,2001-01-09,2001-03-27
19849,Peeping Life 5.0ch,,Peeping Life 5.0ch,,https://cdn.myanimelist.net/images/anime/4/52931.jpg,OVA,Original,10,Finished Airing,5 min. per ep.,G - All Ages,5.51,59,8359.0,10532,290,0,Winter 2012,,,2012-02-03,2012-02-03
7791,K-On!!,K-ON! Season 2,けいおん!!,"Keion 2, K-On!! 2nd Season",https://cdn.myanimelist.net/images/anime/12/76121.jpg,TV,4-koma manga,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.14,178001,383.0,183,322621,7149,Spring 2010,Sentai Filmworks,Kyoto Animation,2010-04-07,2010-09-29
747,Haru wo Daite Ita,Embracing Love,春を抱いていた,Haru wo Daiteita,https://cdn.myanimelist.net/images/anime/6/3718.jpg,OVA,Manga,2,Finished Airing,30 min. per ep.,R+ - Mild Nudity,6.93,10761,,2808,17989,92,Spring 2005,"Media Blasters, Kitty Media",Trinet Entertainment,2005-03-31,2005-05-27
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,Pokemon 4D: Pikachu's Ocean Adventure,ポケモン3Dアドベンチャー2 ピカチュウの海底大冒険,Pokemon 4D: Pikachu no Kaiyou Adventure,https://cdn.myanimelist.net/images/anime/4/30543.jpg,Movie,Game,1,Finished Airing,14 min.,PG - Children,7.13,2588,3092.0,4395,6463,13,Spring 2006,The Pokemon Company International,OLM,2006-05-20,2006-05-20
8726,Soredemo Machi wa Mawatteiru,And Yet The Town Moves,それでも町は廻っている,SoreMachi,https://cdn.myanimelist.net/images/anime/9/25880.jpg,TV,Manga,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.47,14763,1744.0,1826,38419,143,Fall 2010,Sentai Filmworks,Shaft,2010-10-08,2010-12-24
20229,Makkuro na Obentou,,まっ黒なおべんとう,"Makkuro na Obento, Burnt Lunchbox, Burnt Rice, Charred Lunchbox, The Lunch Box",https://cdn.myanimelist.net/images/anime/12/53839.jpg,Movie,,1,Finished Airing,50 min.,G - All Ages,7.89,9,11140.0,11647,169,0,Spring 1990,,,1990-06-12,1990-06-12
33155,Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,,コードギアス 反逆のルルーシュ ピクチャードラマ STAGE 0.97 はじまりの前夜,"Code Geass: Hangyaku no Lelouch Picture Drama Stage 0.97, Code Geass: Lelouch of the Rebillion Picture Drama 10",https://cdn.myanimelist.net/images/anime/7/88061.jpg,Special,Original,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,6.24,485,6612.0,6987,1890,2,Summer 2013,,,2013-09-25,2013-09-25
10869,Scan2Go,Scan2Go,스캔2고,,https://cdn.myanimelist.net/images/anime/3/30012.jpg,TV,,52,Finished Airing,25 min. per ep.,G - All Ages,6.23,392,6660.0,8158,1062,5,Summer 2010,,SynergySP,2010-08-09,2011-03-29
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,,3丁目のタマ おねがい! モモちゃんを捜して!!,"Tama and Friends movie, Tama and Friends: Please! Search for Momo-chan!!",https://cdn.myanimelist.net/images/anime/7/35279.jpg,Movie,,1,Finished Airing,43 min.,G - All Ages,6.14,73,6954.0,10118,358,2,Summer 1993,,,1993-08-14,1993-08-14
3981,Shokuzai no Kyoushitsu,Classroom of Atonement,贖罪の教室,,https://cdn.myanimelist.net/images/anime/6/7185.jpg,OVA,,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.36,622,,6999,1883,3,Winter 2002,,,2002-01-11,2003-04-05
15813,Majokko Shimai no Yoyo to Nene,Magical Sisters Yoyo & Nene,魔女っこ姉妹のヨヨとネネ,Majocco Shimai no Yoyo to Nene,https://cdn.myanimelist.net/images/anime/5/53567.jpg,Movie,Manga,1,Finished Airing,1 hr. 40 min.,G - All Ages,7.57,4073,1431.0,3511,11187,17,Fall 2013,,ufotable,2013-12-28,2013-12-28
36951,Yuu☆Yuu☆Hakusho Special,,幽☆遊☆白書,"Yuu Yuu Hakusho, YuYu Hakusho",https://cdn.myanimelist.net/images/anime/1145/92229.jpg,Special,Manga,1,Not yet aired,,PG-13 - Teens 13 or older,0.0,0,,4411,6405,10,Fall 2018,,Studio Pierrot,2018-10-26,2018-10-26
33462,Bernard-jou Iwaku.,Miss Bernard said.,バーナード嬢曰く。,,https://cdn.myanimelist.net/images/anime/11/81589.jpg,TV,Manga,12,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,6.03,5918,7274.0,3130,14460,13,Fall 2016,,Creators in Pack,2016-10-07,2016-12-23
12569,Himitsu no Akko-chan (Movie),,ひみつのアッコちゃん,"Himitsu no Akko-chan (1989), Secret Little Akko",https://cdn.myanimelist.net/images/anime/9/35227.jpg,Movie,,1,Finished Airing,25 min.,G - All Ages,6.0,92,7349.0,10351,323,0,Spring 1989,,Toei Animation,1989-03-13,1989-03-13
34908,Calihara no Uta,,カリハラのうた,Karihara no Uta,https://cdn.myanimelist.net/images/anime/7/84224.jpg,Movie,Original,1,Finished Airing,4 min.,G - All Ages,5.56,64,8261.0,12271,134,0,Spring 2014,,,2014-05-10,2014-05-10
1586,Aoi Umi no Tristia,,蒼い海のトリスティア,Tristia of the Deep Blue Sea,https://cdn.myanimelist.net/images/anime/2/18760.jpg,OVA,Visual novel,2,Finished Airing,27 min. per ep.,PG - Children,5.81,1221,7768.0,6326,2569,0,Spring 2004,,ufotable,2004-04-23,2004-07-23
1778,Dae Jang Geum: Jang Geum's Dream,,少女チャングムの夢,"Shoujo Changumu no Yume, Janggeum's Dream, Changumu no Yume - Dae Jang Geum, 장금이의 꿈",https://cdn.myanimelist.net/images/anime/1/1778.jpg,TV,Other,26,Finished Airing,24 min. per ep.,PG - Children,7.22,454,2710.0,7079,1799,7,Fall 2005,,,2005-10-29,2006-04-29
20057,Space☆Dandy,Space Dandy,スペース☆ダンディ,,https://cdn.myanimelist.net/images/anime/4/56611.jpg,TV,Original,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.88,75431,748.0,468,171855,2868,Winter 2014,Funimation,Bones,2014-01-05,2014-03-27
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,,ASTRO BOY 鉄腕アトム特別編 イワンの惑星~ロボットと人間の友情~,"Astro Boy Tetsuwan Atom: Ivan's Planet, Tetsuwan Atom: Ivan's Planet, Astro Boy Tetsuwan Atom Tokubetsu Hen: Ivan no Wakusei - Robot to Ningen no Yuujou",https://cdn.myanimelist.net/images/anime/4/49765.jpg,Movie,,1,Finished Airing,20 min.,G - All Ages,6.3,121,6416.0,9331,556,0,Summer 2003,,,2003-09-13,2003-09-13
6828,Ohi-sama to Kaeru,The Sun and the Frogs,お日様と蛙,"Ohisama to Kaeru, O hi sama to Kaeru",https://cdn.myanimelist.net/images/anime/4/15831.jpg,Movie,Original,1,Finished Airing,1 min.,G - All Ages,4.2,244,9424.0,9730,445,0,,,,,
30347,Nanatsu no Taizai OVA,,七つの大罪,"Nanatsu no Taizai: Ban no Bangai-hen, The Seven Deadly Sins: Ban's Side Story",https://cdn.myanimelist.net/images/anime/6/76269.jpg,OVA,Manga,2,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.77,34252,949.0,1245,65495,94,Spring 2015,,A-1 Pictures,2015-06-17,2015-08-12
14249,Ribbon no Kishi (1999),,リボンの騎士 (1999),,https://cdn.myanimelist.net/images/anime/4/74720.jpg,Movie,,1,Finished Airing,8 min.,G - All Ages,6.14,54,6976.0,10857,243,0,Fall 1999,,,1999-12-04,1999-12-04
18893,Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel -Ars Nova-,蒼き鋼のアルペジオ ‐アルス・ノヴァ‐,Aoki Hagane no Arpeggio: Ars Nova,https://cdn.myanimelist.net/images/anime/6/56143.jpg,TV,Manga,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.5,48992,1623.0,821,105762,800,Fall 2013,Discotek Media,SANZIGEN,2013-10-08,2013-12-24
35334,ClassicaLoid 2nd Season,ClassicaLoid 2,クラシカロイド 第2シリーズ,,https://cdn.myanimelist.net/images/anime/2/88678.jpg,TV,Original,25,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.47,855,5712.0,5092,4497,7,Fall 2017,Sentai Filmworks,Sunrise,2017-10-07,2018-03-24
36755,Juvenile Pornography The Animation,,ジュヴナイル・ポルノグラフィ THE ANIMATION,,https://cdn.myanimelist.net/images/anime/6/88882.jpg,OVA,Manga,1,Finished Airing,16 min.,Rx - Hentai,6.49,682,,7015,1872,6,Fall 2017,,Office Takeout,2017-12-01,2017-12-01
3164,Ichigo Ichie: Koibana Tomobana,,一期一会 恋バナ友バナ,,https://cdn.myanimelist.net/images/anime/6/4864.jpg,TV,,13,Finished Airing,5 min. per ep.,G - All Ages,6.81,48,10544.0,10404,311,1,Fall 2007,,,2007-10-20,2008-01-26
2632,Doraemon: Time Machine de Oshougatsu,,ドラえもん　タイムマシンでお正月,Doraemon's Time Capsule for 2001,,Special,,1,Finished Airing,22 min.,PG - Children,6.84,265,4139.0,8833,737,1,Winter 1980,,,1980-01-01,1980-01-01
2199,Chirin no Suzu,Ringing Bell,チリンの鈴,Bell of Chirin,https://cdn.myanimelist.net/images/anime/11/80079.jpg,Movie,Picture book,1,Finished Airing,46 min.,PG-13 - Teens 13 or older,7.17,2361,2916.0,4822,5161,21,Spring 1978,Discotek Media,Sanrio,1978-03-11,1978-03-11
1286,MD Geist II: Death Force,,装鬼兵MDガイスト2,"MD Geist 2, Most Dangerous Geist 2, Most Dangerous Geist 2: Death Force, Most Dangerous Geist II, Most Dangerous Geist II: Death Force, Soukihei MD Geist 2",https://cdn.myanimelist.net/images/anime/9/55867.jpg,OVA,,1,Finished Airing,48 min.,R+ - Mild Nudity,5.13,3115,8910.0,4815,5168,16,Spring 1996,Central Park Media,Zero-G Room,1996-03-01,1996-03-01
34561,Re:Creators,Re:CREATORS,Re:CREATORS 〈レクリエイターズ〉,,https://cdn.myanimelist.net/images/anime/11/85469.jpg,TV,Original,22,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.69,74531,1138.0,347,214467,1717,Spring 2017,,TROYCA,2017-04-08,2017-09-16
515,Hajimari no Boukensha-tachi: Legend of Crystania,Legend of Crystania: The Motion Picture,はじまりの冒険者たち レジェンド・オブ・クリスタニア,"Hajimaru no Bokensha-tachi Crystania no Densetsu, Legend of Crystania Movie",https://cdn.myanimelist.net/images/anime/1416/92527.jpg,Movie,,1,Finished Airing,1 hr. 20 min.,PG-13 - Teens 13 or older,6.12,1466,7025.0,5670,3423,4,Summer 1995,,Triangle Staff,1995-07-29,1995-07-29
33907,Magical Music Train,,「Magical Music Train 」,,https://cdn.myanimelist.net/images/anime/5/81601.jpg,Music,Music,1,Finished Airing,1 min.,G - All Ages,4.7,75,9266.0,12390,129,0,Summer 2009,,,2009-08-06,2009-08-06
238,Rekka no Honoo,Flame of Recca,烈火の炎,Recca no Honoo,https://cdn.myanimelist.net/images/anime/6/22466.jpg,TV,Manga,42,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.42,18254,1948.0,1730,41792,219,Summer 1997,"Viz Media, Discotek Media",Studio Pierrot,1997-07-19,1998-07-10
5990,Cosmic Fantasy: Ginga Mehyou no Wana,,コズミック・ファンタジー　銀河女豹の罠,Cosmic Fantasy: Ginga Me Hyou no Wana,https://cdn.myanimelist.net/images/anime/11/83228.jpg,OVA,Game,1,Finished Airing,42 min.,PG-13 - Teens 13 or older,5.63,135,8137.0,9763,438,0,Summer 1994,,,1994-08-25,1994-08-25
27989,Hibike! Euphonium,Sound! Euphonium,響け！ユーフォニアム,Hibike! Euphonium,https://cdn.myanimelist.net/images/anime/6/72445.jpg,TV,Novel,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.02,94024,530.0,367,203942,3337,Spring 2015,Ponycan USA,Kyoto Animation,2015-04-08,2015-07-01
36838,Gintama.: Shirogane no Tamashii-hen,,銀魂. 銀ノ魂篇,Gintama.: Silver Soul Arc,https://cdn.myanimelist.net/images/anime/12/89603.jpg,TV,Manga,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.85,14981,25.0,1724,42265,393,Winter 2018,,Bandai Namco Pictures,2018-01-08,2018-03-26
1200,Gun-dou Musashi,Gun Samurai,GUN道 MUSASHI,"Gundou Musashi, MUSASHI -GUN-, Musashi-GUNDOH, Musashi: The Way of the Gun",https://cdn.myanimelist.net/images/anime/3/28268.jpg,TV,Original,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.06,476,7203.0,4956,4777,15,Spring 2006,,ACC Production,2006-04-09,2006-10-08
32644,Yaseruyagi,,やせるやぎ,,https://cdn.myanimelist.net/images/anime/8/81478.jpg,ONA,Original,1,Finished Airing,37 sec.,G - All Ages,4.03,36,12752.0,13009,100,0,Spring 2010,,,2010-03-28,2010-03-28
2769,Galactic Patrol Lensman,,GALACTIC PATROL　レンズマン,Lensman: Power of the Lens,https://cdn.myanimelist.net/images/anime/9/3743.jpg,TV,,25,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.49,113,5635.0,8990,680,1,Fall 1984,,Madhouse,1984-10-06,1985-03-30
24031,Denki-gai no Honya-san,Denki-gai,デンキ街の本屋さん,"Denki Machi no Honya-san, Denkigai no Honya-san",https://cdn.myanimelist.net/images/anime/2/65339.jpg,TV,Manga,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.27,34590,2517.0,1035,80620,210,Fall 2014,Ponycan USA,Shin-Ei Animation,2014-10-02,2014-12-18
37421,MaxValu Kyushu,,マックスバリュ九州,MaxValu Kyuushuu,https://cdn.myanimelist.net/images/anime/1244/90866.jpg,Special,Original,1,Finished Airing,15 sec.,G - All Ages,5.0,16,11197.0,14097,40,0,,,,,
3975,Uchi no 3 Shimai,,うちの3姉妹,"Uchi no 3Shimai, Uchi no San Shimai",https://cdn.myanimelist.net/images/anime/3/7166.jpg,TV,Other,141,Finished Airing,23 min. per ep.,G - All Ages,6.66,38,12542.0,10281,334,2,Spring 2008,,"Toei Animation, Daewon Media",2008-04-08,2010-12-28
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,,お喋りでもしませんか,Kuroko's Basketball: Would You Like To Chat OVA,https://cdn.myanimelist.net/images/anime/11/71175.jpg,Special,,1,Finished Airing,16 min.,PG-13 - Teens 13 or older,7.35,5239,2241.0,3379,12252,5,Fall 2014,,Production I.G,2014-12-25,2014-12-25
22839,Cross Road,,クロスロード,Crossroad,https://cdn.myanimelist.net/images/anime/12/59379.jpg,Special,Original,1,Finished Airing,2 min.,G - All Ages,7.5,18944,1629.0,1904,36029,62,Winter 2014,,,2014-02-25,2014-02-25
10935,Hourou Musuko Specials,Wandering Son Specials,放浪息子,"Hourou Musuko Episode 10, Hourou Musuko Episode 11, The Transient Son Specials",https://cdn.myanimelist.net/images/anime/7/30177.jpg,Special,Manga,2,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.7,2401,1107.0,4512,6066,2,Summer 2011,,AIC Classic,2011-08-24,2011-09-21
37711,Koi to Uso OVA,Love and Lies,恋と嘘,,https://cdn.myanimelist.net/images/anime/1298/91812.jpg,OVA,Manga,2,Not yet aired,,PG-13 - Teens 13 or older,0.0,1,,3975,8329,9,Fall 2018,,LIDENFILMS,2018-11-09,2018-11-09
9880,Esper Mami: Hoshizora no Dancing Doll,,エスパー魔美 星空のダンシングドール,Mami the ESPer: Dancing Dolls in a Starry Sky,https://cdn.myanimelist.net/images/anime/13/27327.jpg,Movie,,1,Finished Airing,41 min.,G - All Ages,6.16,86,6899.0,10402,311,1,Spring 1988,,Shin-Ei Animation,1988-03-12,1988-03-12
37435,Carol & Tuesday,,キャロル&チューズデイ,,https://cdn.myanimelist.net/images/anime/1175/90916.jpg,TV,Original,0,Not yet aired,,,0.0,0,,7948,1180,0,Spring 2018,,Bones,2018-04-10,
14007,"Akai Shouzou: Char, Soshite Frontal e",Portrait of the Red,赤い肖像　～シャア、そしてフロンタルへ～,,https://cdn.myanimelist.net/images/anime/4/54423.jpg,Special,,1,Finished Airing,1 hr. 45 min.,PG-13 - Teens 13 or older,6.24,220,6614.0,8265,1004,0,Summer 2010,,Sunrise,2010-08-13,2010-08-13
17147,Gakkatsu! 2nd Season,,ガッ活！ 第2シーズン,Gakkatsu! Dai 2 Series,https://cdn.myanimelist.net/images/anime/13/46063.jpg,TV,,25,Finished Airing,5 min. per ep.,G - All Ages,6.5,308,5598.0,7605,1399,1,Winter 2013,,Fanworks,2013-01-16,2013-09-25
28023,Tsuru no Sugomori,,つるのすごもり,"Nesting Cranes, Cranes in their Nests",,Movie,,1,Finished Airing,17 min.,G - All Ages,7.17,6,12515.0,13378,82,0,Summer 1971,,,1971-09-01,1971-09-01
22273,Selector Infected WIXOSS,selector infected WIXOSS,selector infected WIXOSS,,https://cdn.myanimelist.net/images/anime/13/70147.jpg,TV,Card game,12,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.36,44138,2208.0,856,101587,501,Spring 2014,Funimation,J.C.Staff,2014-04-04,2014-06-20
33885,Hane (2016),,羽,"Koshi Inaba, Koushi Inaba",https://cdn.myanimelist.net/images/anime/9/81556.jpg,Music,Music,1,Finished Airing,1 min.,G - All Ages,5.68,106,8037.0,11421,186,0,Fall 2015,,,2015-12-25,2015-12-25
